Source=C#
UMCIndex	UMCNET	AlignedMass
1247	0.72442	474.23
1248	0.22241	474.26
1249	0.21682	474.26
1250	0.73768	474.27
1251	0.21171	474.28
1252	0.37733	474.28
1253	0.37124	474.29
1254	0.38238	474.29
1255	0.1733	474.29
1256	0.74564	474.39
1257	0.1712	474.74
1258	0.077401	474.81
1259	0.284	474.92
1260	0.16804	475.2
1261	0.3437	475.21
1262	0.40383	475.21
1263	0.30017	475.24
1264	0.26696	475.25
1265	0.22557	475.26
1266	0.74223	475.28
1267	0.24384	475.3
1268	0.15422	475.74
1269	0.17435	475.75
1270	0.3351	476.27
1271	0.3458	476.27
1272	0.74286	476.28
1273	0.3788	476.3
1274	0.39792	476.3
1275	0.7442	476.31
1276	0.7455	476.41
1277	0.081819	476.82
1278	0.24868	477.22
1279	0.32879	477.27
1280	0.74564	477.41
1281	0.17919	477.56
1282	0.16888	477.75
1283	0.077401	477.83
1284	0.24826	478.23
1285	0.21256	478.24
1286	0.74244	478.26
1287	0.32647	478.28
1288	0.35422	478.28
1289	0.28505	478.28
1290	0.27159	478.28
1291	0.24006	478.28
1292	0.41093	478.28
1293	0.37333	478.28
1294	0.37691	478.28
1295	0.74265	478.29
1296	0.74564	478.42
1297	0.27201	479.22
1298	0.38028	479.22
1299	0.22641	479.24
1300	0.24027	479.24
1301	0.28716	479.24
1302	0.19452	479.25
1303	0.17057	479.25
1304	0.35401	479.28
1305	0.74458	479.45
1306	0.24258	479.59
1307	0.26041	479.76
1308	0.18235	480.23
1309	0.34201	480.24
1310	0.36011	480.24
1311	0.74441	480.42
1312	0.74523	480.44
1313	0.073403	480.83
1314	0.27895	481.2
1315	0.11781	481.28
1316	0.21003	481.3
1317	0.73957	482.23
1318	0.24111	482.23
1319	0.33026	482.23
1320	0.38946	482.25
1321	0.45698	482.25
1322	0.36411	482.25
1323	0.17498	483.24
1324	0.17877	483.26
1325	0.44982	483.26
1326	0.27958	483.31
1327	0.19284	483.32
1328	0.30312	483.32
1329	0.31722	484.2
1330	0.31427	484.23
1331	0.60494	484.24
1332	0.70194	484.24
1333	0.255	484.24
1334	0.74265	484.27
1335	0.69247	484.28
1336	0.74564	484.38
1337	0.14611	485.23
1338	0.362	485.26
1339	0.30564	485.26
1340	0.73768	485.27
1341	0.25584	485.29
1342	0.24469	485.29
1343	0.19368	485.3
1344	0.74223	485.3
1345	0.28232	485.32
1346	0.33426	485.32
1347	0.35969	485.32
1348	0.35274	485.32
1349	0.74328	485.34
1350	0.70573	486.22
1351	0.32816	486.27
1352	0.22894	486.28
1353	0.20877	486.28
1354	0.16867	486.28
1355	0.15611	486.29
1356	0.17141	486.29
1357	0.20708	486.29
1358	0.35527	486.31
1359	0.36095	486.31
1360	0.35043	486.31
1361	0.37712	486.31
1362	0.14611	486.33
1363	0.74564	486.39
1364	0.7446	486.41
1365	0.2283	487.23
1366	0.16888	487.27
1367	0.17625	487.28
1368	0.23041	487.28
1369	0.73957	487.28
1370	0.44183	487.28
1371	0.085653	487.29
1372	0.19781	487.3
1373	0.17036	487.3
1374	0.18445	487.3
1375	0.29095	487.3
1376	0.26822	487.3
1377	0.31679	487.3
1378	0.23227	487.3
1379	0.28169	487.3
1380	0.33468	487.3
1381	0.24448	487.3
1382	0.27096	487.31
1383	0.20097	487.31
1384	0.22157	487.31
1385	0.74265	487.31
1386	0.074244	487.82
1387	0.33152	488.26
1388	0.15548	488.26
1389	0.23125	488.27
1390	0.18382	488.3
1391	0.21387	488.3
1392	0.21976	488.3
1393	0.39708	488.3
1394	0.40677	488.3
1395	0.42367	488.3
1396	0.43318	488.3
1397	0.29095	488.31
1398	0.74564	488.41
1399	0.078873	488.81
1400	0.45235	489.24
1401	0.23438	489.25
1402	0.27411	489.26
1403	0.74244	489.26
1404	0.22304	489.26
1405	0.30964	489.26
1406	0.30186	489.26
1407	0.29933	489.27
1408	0.74265	489.29
1409	0.74497	489.41
1410	0.72442	490.23
1411	0.29769	490.28
1412	0.27054	490.28
1413	0.25521	490.28
1414	0.74533	490.29
1415	0.43128	490.32
1416	0.44688	490.32
1417	0.4122	490.32
1418	0.40551	490.32
1419	0.74564	490.42
1420	0.4122	491.22
1421	0.29954	491.27
1422	0.24868	491.27
1423	0.30922	491.27
1424	0.30438	491.28
1425	0.33823	491.28
1426	0.25789	491.29
1427	0.2699	491.29
1428	0.20412	491.29
1429	0.74485	491.45
1430	0.079084	491.83
1431	0.26633	492.27
1432	0.22262	492.27
1433	0.31196	492.27
1434	0.42619	492.29
1435	0.37523	492.29
1436	0.74413	492.32
1437	0.55967	492.39
1438	0.7455	492.44
1439	0.74458	492.49
1440	0.26906	492.77
1441	0.19389	493.23
1442	0.2302	493.25
1443	0.22662	493.25
1444	0.25373	493.25
1445	0.34117	493.25
1446	0.33405	493.29
1447	0.74458	493.44
1448	0.28442	493.76
1449	0.27685	494.24
1450	0.2115	494.25
1451	0.31574	494.27
1452	0.29158	494.27
1453	0.27537	494.27
1454	0.7455	494.34
1455	0.74413	494.43
1456	0.74441	494.46
1457	0.25705	494.76
1458	0.081819	494.83
1459	0.29158	495.22
1460	0.28295	495.25
1461	0.31301	495.92
1462	0.30186	496.24
1463	0.33342	496.24
1464	0.42872	496.27
1465	0.18508	496.28
1466	0.43402	496.76
1467	0.24174	497.26
1468	0.30733	497.32
1469	0.35948	497.32
1470	0.247	497.33
1471	0.2758	497.33
1472	0.74487	497.39
1473	0.74265	498.19
1474	0.15158	498.24
1475	0.3954	498.25
1476	0.28568	498.25
1477	0.33152	498.25
1478	0.30207	498.25
1479	0.74223	498.28
1480	0.21682	498.29
1481	0.23104	498.29
1482	0.17898	498.33
1483	0.7455	498.39
1484	0.73957	499.25
1485	0.11444	499.27
1486	0.13072	499.28
1487	0.74328	499.31
1488	0.24847	499.35
1489	0.53562	499.8
1490	0.23964	500.2
1491	0.73578	500.24
1492	0.20349	500.24
1493	0.29475	500.26
1494	0.14485	500.27
1495	0.19151	500.3
1496	0.24405	500.3
1497	0.25415	500.3
1498	0.27411	500.3
1499	0.23606	500.31
1500	0.251	500.31
1501	0.17435	500.33
1502	0.2531	500.33
1503	0.29559	500.33
1504	0.26633	500.33
1505	0.74485	500.41
1506	0.17309	500.72
1507	0.14737	501.23
1508	0.23146	501.26
1509	0.14864	501.27
1510	0.19193	501.29
1511	0.1794	501.29
1512	0.22431	501.29
1513	0.16972	501.29
1514	0.22494	501.32
1515	0.22061	501.32
1516	0.30375	501.32
1517	0.17288	501.32
1518	0.26527	501.32
1519	0.37166	501.32
1520	0.33907	501.32
1521	0.29116	501.32
1522	0.24763	501.33
1523	0.27895	501.76
1524	0.076769	502.1
1525	0.73389	502.1
1526	0.1834	502.25
1527	0.26675	502.27
1528	0.16972	502.28
1529	0.18046	502.29
1530	0.15506	502.31
1531	0.24006	502.31
1532	0.37124	502.32
1533	0.74485	502.35
1534	0.7455	502.42
1535	0.18856	502.76
1536	0.075086	502.78
1537	0.73389	503.11
1538	0.63356	503.11
1539	0.32058	503.24
1540	0.31048	503.24
1541	0.469	503.25
1542	0.20475	503.26
1543	0.18277	503.27
1544	0.15869	503.27
1545	0.23083	503.27
1546	0.17583	503.27
1547	0.35148	503.27
1548	0.31995	503.28
1549	0.32479	503.27
1550	0.36011	503.28
1551	0.31448	503.28
1552	0.28674	503.28
1553	0.26927	503.28
1554	0.24679	503.28
1555	0.2901	503.31
1556	0.25479	503.31
1557	0.74531	503.42
1558	0.074244	503.78
1559	0.23606	503.9
1560	0.65673	504.1
1561	0.53981	504.1
1562	0.24405	504.21
1563	0.3048	504.29
1564	0.33594	504.29
1565	0.28021	504.3
1566	0.34454	504.3
1567	0.74328	504.31
1568	0.46648	504.33
1569	0.47489	504.33
1570	0.74564	504.44
1571	0.073403	504.79
1572	0.19368	505.25
1573	0.28	505.25
1574	0.37523	505.25
1575	0.34285	505.29
1576	0.19326	505.29
1577	0.43212	505.29
1578	0.39834	505.29
1579	0.3229	505.29
1580	0.28737	505.29
1581	0.39114	505.29
1582	0.26612	505.29
1583	0.22262	505.3
1584	0.2016	505.3
1585	0.34538	505.3
1586	0.32353	505.32
1587	0.74441	505.47
1588	0.60494	506.22
1589	0.70005	506.22
1590	0.37124	506.26
1591	0.36829	506.27
1592	0.39518	506.27
1593	0.26801	506.29
1594	0.28695	506.29
1595	0.1941	506.3
1596	0.18814	506.3
1597	0.33763	506.31
1598	0.74564	506.45
1599	0.74564	506.51
1600	0.22241	507.24
1601	0.28421	507.24
1602	0.20349	507.25
1603	0.21087	507.27
1604	0.74307	507.28
1605	0.74328	507.32
1606	0.74531	507.45
1607	0.15443	508.25
1608	0.35253	508.29
1609	0.28085	508.29
1610	0.74441	508.36
1611	0.74441	508.45
1612	0.17435	509.22
1613	0.19907	509.22
1614	0.13325	509.26
1615	0.10855	509.27
1616	0.33384	509.32
1617	0.27453	509.32
1618	0.29391	510.25
1619	0.33405	510.33
1620	0.2491	510.33
1621	0.7442	510.33
1622	0.27243	510.33
1623	0.25163	510.78
1624	0.29137	511.24
1625	0.1398	511.25
1626	0.28653	511.34
1627	0.29475	511.34
1628	0.39497	511.34
1629	0.099541	511.93
1630	0.28337	512.23
1631	0.13913	512.23
1632	0.37859	512.26
1633	0.41072	512.26
1634	0.20223	512.3
1635	0.74564	512.31
1636	0.24763	512.33
1637	0.20751	512.33
1638	0.74564	512.41
1639	0.27643	513.22
1640	0.33447	513.22
1641	0.74265	513.23
1642	0.23564	513.26
1643	0.21066	513.29
1644	0.19193	513.29
1645	0.28337	513.29
1646	0.40045	513.3
1647	0.35674	513.3
1648	0.74286	513.33
1649	0.30312	513.35
1650	0.39497	513.35
1651	0.36745	513.35
1652	0.24805	513.58
1653	0.74413	514.12
1654	0.366	514.21
1655	0.38406	514.22
1656	0.1873	514.28
1657	0.22094	514.31
1658	0.19907	514.31
1659	0.17036	514.31
1660	0.25831	514.31
1661	0.16058	514.32
1662	0.27559	514.32
1663	0.20982	514.35
1664	0.7455	514.42
1665	0.22809	515.22
1666	0.31574	515.28
1667	0.33026	515.29
1668	0.19431	515.29
1669	0.21766	515.31
1670	0.239	515.31
1671	0.19284	515.31
1672	0.26464	515.31
1673	0.18361	515.31
1674	0.35127	515.31
1675	0.24448	515.31
1676	0.74307	515.32
1677	0.32184	515.33
1678	0.37565	515.33
1679	0.38946	515.33
1680	0.35906	515.33
1681	0.21934	515.77
1682	0.32395	516.2
1683	0.12988	516.21
1684	0.26633	516.22
1685	0.15653	516.26
1686	0.12481	516.27
1687	0.26252	516.27
1688	0.28106	516.29
1689	0.22915	516.29
1690	0.24805	516.33
1691	0.24048	516.33
1692	0.14695	516.33
1693	0.32689	516.33
1694	0.28064	516.33
1695	0.74564	516.44
1696	0.46107	516.76
1697	0.081188	516.9
1698	0.73768	517.26
1699	0.15464	517.29
1700	0.41669	517.29
1701	0.23125	517.3
1702	0.43762	517.3
1703	0.74244	517.33
1704	0.28989	517.78
1705	0.081188	517.89
1706	0.07193	518.13
1707	0.65294	518.13
1708	0.66241	518.24
1709	0.255	518.25
1710	0.23269	518.25
1711	0.1478	518.27
1712	0.1398	518.27
1713	0.15401	518.28
1714	0.14275	518.28
1715	0.21934	518.28
1716	0.74564	518.45
1717	0.24195	519.23
1718	0.26759	519.27
1719	0.20475	519.29
1720	0.36411	519.31
1721	0.2016	519.31
1722	0.37859	519.31
1723	0.4317	519.31
1724	0.39114	519.31
1725	0.25705	519.33
1726	0.74504	519.46
1727	0.7455	519.48
1728	0.17435	520.25
1729	0.22368	520.26
1730	0.42367	520.29
1731	0.28148	520.3
1732	0.74244	520.3
1733	0.41459	520.33
1734	0.39687	520.33
1735	0.74441	520.35
1736	0.7455	520.47
1737	0.18445	520.77
1738	0.077401	520.79
1739	0.18214	521.23
1740	0.30733	521.28
1741	0.25436	521.28
1742	0.28716	521.29
1743	0.28379	521.29
1744	0.22599	521.3
1745	0.1997	521.32
1746	0.53939	522.11
1747	0.51966	522.11
1748	0.74223	522.26
1749	0.31322	522.27
1750	0.30775	522.29
1751	0.74466	522.36
1752	0.74441	522.47
1753	0.74533	522.48
1754	0.14317	523.24
1755	0.28905	523.24
1756	0.33678	523.25
1757	0.74286	523.51
1758	0.25563	523.77
1759	0.29954	523.78
1760	0.22061	524.28
1761	0.18856	524.3
1762	0.46732	524.3
1763	0.1941	524.31
1764	0.35506	524.75
1765	0.077611	524.76
1766	0.39409	524.78
1767	0.26041	524.95
1768	0.31385	525.35
1769	0.26041	525.62
1770	0.13325	526.23
1771	0.33742	526.24
1772	0.16825	526.26
1773	0.25831	526.32
1774	0.21808	526.35
1775	0.28926	526.35
1776	0.74564	526.42
1777	0.74462	526.44
1778	0.37944	526.53
1779	0.30564	526.79
1780	0.21556	527.24
1781	0.24868	527.29
1782	0.14611	527.31
1783	0.45896	527.31
1784	0.15548	527.32
1785	0.40988	527.33
1786	0.41796	527.37
1787	0.35148	527.37
1788	0.46816	527.37
1789	0.29975	528.22
1790	0.329	528.25
1791	0.18003	528.25
1792	0.21045	528.25
1793	0.35864	528.26
1794	0.1813	528.27
1795	0.32689	528.27
1796	0.67922	528.3
1797	0.64348	528.31
1798	0.22578	528.33
1799	0.38154	528.33
1800	0.32858	528.33
1801	0.29307	528.34
1802	0.26906	528.34
1803	0.74564	528.44
1804	0.17162	529.26
1805	0.2901	529.27
1806	0.26864	529.29
1807	0.28632	529.29
1808	0.31574	529.29
1809	0.2016	529.3
1810	0.33678	529.31
1811	0.26294	529.32
1812	0.16804	529.32
1813	0.239	529.32
1814	0.28379	529.32
1815	0.73768	529.33
1816	0.47976	529.33
1817	0.42914	529.33
1818	0.22304	529.33
1819	0.27432	529.35
1820	0.18814	529.79
1821	0.70383	530.12
1822	0.1669	530.27
1823	0.25831	530.28
1824	0.20412	530.28
1825	0.33763	530.29
1826	0.23311	530.31
1827	0.17435	530.31
1828	0.27075	530.31
1829	0.20412	530.31
1830	0.25789	530.31
1831	0.22894	530.32
1832	0.1693	530.32
1833	0.21171	530.32
1834	0.20223	530.34
1835	0.28211	530.34
1836	0.74564	530.45
1837	0.18403	531.26
1838	0.12859	531.28
1839	0.19326	531.28
1840	0.2901	531.31
1841	0.74307	531.3
1842	0.325	531.31
1843	0.74265	531.34
1844	0.077401	531.73
1845	0.08245	531.73
1846	0.72253	532.09
1847	0.18445	532.22
1848	0.17646	532.26
1849	0.28085	532.27
1850	0.33447	532.27
1851	0.19536	532.32
1852	0.74307	532.34
1853	0.74564	532.47
1854	0.74523	532.52
1855	0.27243	532.77
1856	0.079084	532.85
1857	0.21513	533.26
1858	0.42746	533.32
1859	0.27937	533.33
1860	0.74564	533.5
1861	0.24363	533.76
1862	0.74223	534.26
1863	0.25016	534.28
1864	0.27411	534.28
1865	0.23648	534.32
1866	0.33279	534.32
1867	0.74564	534.48
1868	0.74441	534.54
1869	0.076769	535.16
1870	0.71874	535.16
1871	0.22578	535.26
1872	0.66241	535.26
1873	0.25142	535.26
1874	0.31764	535.28
1875	0.43444	535.27
1876	0.27958	535.28
1877	0.47636	535.28
1878	0.17204	535.29
1879	0.29933	535.3
1880	0.24974	535.3
1881	0.26717	535.3
1882	0.28421	535.3
1883	0.34517	535.3
1884	0.42206	535.3
1885	0.36537	535.3
1886	0.27306	535.31
1887	0.74523	535.49
1888	0.2678	536.26
1889	0.19907	536.3
1890	0.17183	536.31
1891	0.74441	536.48
1892	0.243	537.25
1893	0.30228	537.26
1894	0.3903	537.3
1895	0.74441	537.48
1896	0.74476	537.53
1897	0.23774	537.78
1898	0.39624	537.96
1899	0.31679	538.31
1900	0.57252	538.32
1901	0.74483	538.42
1902	0.73389	538.46
1903	0.74523	538.52
1904	0.07698	538.8
1905	0.57252	538.97
1906	0.26822	539.21
1907	0.31953	539.24
1908	0.39497	539.24
1909	0.25016	539.24
1910	0.2901	539.24
1911	0.27832	539.27
1912	0.2134	539.27
1913	0.42704	539.27
1914	0.41459	539.27
1915	0.74485	539.3
1916	0.66241	540.22
1917	0.44099	540.26
1918	0.13938	540.3
1919	0.27516	540.33
1920	0.74564	540.44
1921	0.20602	541.28
1922	0.30712	541.35
1923	0.3996	541.38
1924	0.36871	541.8
1925	0.11023	541.91
1926	0.31385	542.27
1927	0.13829	542.28
1928	0.12417	542.29
1929	0.11192	542.29
1930	0.22809	542.32
1931	0.3271	542.34
1932	0.29116	542.34
1933	0.34496	542.34
1934	0.27516	542.34
1935	0.22136	542.35
1936	0.74564	542.45
1937	0.077401	542.77
1938	0.74244	543.28
1939	0.20729	543.28
1940	0.321	543.28
1941	0.13282	543.28
1942	0.24448	543.29
1943	0.17414	543.3
1944	0.1813	543.3
1945	0.31911	543.31
1946	0.15401	543.31
1947	0.19193	543.31
1948	0.31322	543.33
1949	0.30143	543.33
1950	0.27979	543.34
1951	0.15611	543.34
1952	0.52889	543.34
1953	0.33949	543.63
1954	0.28674	543.78
1955	0.66052	544.25
1956	0.17814	544.3
1957	0.20475	544.3
1958	0.17078	544.3
1959	0.26336	544.3
1960	0.14906	544.3
1961	0.29685	544.3
1962	0.42535	544.3
1963	0.421	544.3
1964	0.28316	544.32
1965	0.22241	544.32
1966	0.1813	544.32
1967	0.24931	544.32
1968	0.23606	544.32
1969	0.22767	544.32
1970	0.27811	544.32
1971	0.29891	544.33
1972	0.18003	544.33
1973	0.27264	544.34
1974	0.74441	544.47
1975	0.74328	545.22
1976	0.20835	545.26
1977	0.12039	545.28
1978	0.19599	545.28
1979	0.29996	545.28
1980	0.29158	545.28
1981	0.3437	545.28
1982	0.41838	545.28
1983	0.15401	545.32
1984	0.42325	545.32
1985	0.72821	545.33
1986	0.43804	545.35
1987	0.7455	545.47
1988	0.33468	545.77
1989	0.17435	546.27
1990	0.30333	546.28
1991	0.26336	546.29
1992	0.16888	546.3
1993	0.13198	546.3
1994	0.5742	546.3
1995	0.28758	546.34
1996	0.74564	546.48
1997	0.28758	547.22
1998	0.20349	547.24
1999	0.42746	547.28
2000	0.29891	547.3
2001	0.35127	547.3
2002	0.17435	547.31
2003	0.33005	547.34
2004	0.45066	547.34
2005	0.74485	547.49
2006	0.47931	547.76
2007	0.16909	547.8
2008	0.22389	547.8
2009	0.34833	547.95
2010	0.31553	548.23
2011	0.20349	548.24
2012	0.27032	548.27
2013	0.32311	548.31
2014	0.73768	548.35
2015	0.74286	548.48
2016	0.74485	548.5
2017	0.74533	548.52
2018	0.36787	549.26
2019	0.3351	549.26
2020	0.18003	549.29
2021	0.26125	549.29
2022	0.31932	549.29
2023	0.3924	549.29
2024	0.33907	549.32
2025	0.29954	549.32
2026	0.20898	549.33
2027	0.74413	549.62
2028	0.31469	549.82
2029	0.72253	550.1
2030	0.1894	550.25
2031	0.17267	550.25
2032	0.74223	550.25
2033	0.33573	550.25
2034	0.31196	550.27
2035	0.25915	550.27
2036	0.24342	550.28
2037	0.18319	550.28
2038	0.23964	550.31
2039	0.16563	550.32
2040	0.74441	550.5
2041	0.74533	550.53
2042	0.32563	550.78
2043	0.29854	551.26
2044	0.3189	551.26
2045	0.35253	551.29
2046	0.2283	551.29
2047	0.26696	551.3
2048	0.25479	551.3
2049	0.2901	551.34
2050	0.74413	551.5
2051	0.74307	551.54
2052	0.42956	551.8
2053	0.38133	551.8
2054	0.29433	552.23
2055	0.15932	552.27
2056	0.74523	552.44
2057	0.32332	553.25
2058	0.32774	553.26
2059	0.3954	553.26
2060	0.19452	553.26
2061	0.37375	553.26
2062	0.30143	553.28
2063	0.40762	553.29
2064	0.26654	554.24
2065	0.42619	554.27
2066	0.44309	554.27
2067	0.16846	554.28
2068	0.21387	554.31
2069	0.44435	554.31
2070	0.31469	554.34
2071	0.165	554.35
2072	0.31974	554.35
2073	0.74564	554.45
2074	0.48397	555.25
2075	0.10518	555.31
2076	0.25121	555.32
2077	0.2016	555.34
2078	0.1794	555.34
2079	0.36661	555.36
2080	0.32668	556.24
2081	0.27516	556.25
2082	0.28695	556.25
2083	0.30038	556.36
2084	0.321	556.36
2085	0.74564	556.47
2086	0.30291	557.25
2087	0.25352	557.26
2088	0.73957	557.29
2089	0.21934	557.32
2090	0.13745	557.32
2091	0.25705	557.32
2092	0.17204	557.32
2093	0.27243	557.32
2094	0.20687	557.33
2095	0.29975	557.33
2096	0.74328	557.33
2097	0.2901	557.34
2098	0.22746	557.35
2099	0.31574	557.38
2100	0.43107	557.38
2101	0.40804	557.38
2102	0.44225	557.38
2103	0.32374	557.77
2104	0.16804	558.31
2105	0.17625	558.31
2106	0.39855	558.32
2107	0.22304	558.34
2108	0.2016	558.34
2109	0.21361	558.34
2110	0.28863	558.34
2111	0.36913	558.34
2112	0.34517	558.34
2113	0.18646	558.35
2114	0.16825	558.37
2115	0.74564	558.48
2116	0.2657	559.29
2117	0.23125	559.31
2118	0.32858	559.32
2119	0.38777	559.34
2120	0.43654	559.34
2121	0.32921	559.34
2122	0.32753	559.36
2123	0.2859	560
2124	0.18403	560.29
2125	0.20793	560.3
2126	0.23964	560.29
2127	0.30249	560.3
2128	0.28211	560.3
2129	0.19263	560.3
2130	0.31722	560.35
2131	0.74485	560.5
2132	0.34833	560.76
2133	0.28526	560.95
2134	0.2739	561.28
2135	0.33678	561.28
2136	0.48313	561.3
2137	0.52889	561.3
2138	0.34159	561.32
2139	0.35043	561.32
2140	0.50309	561.35
2141	0.48887	561.35
2142	0.74564	561.5
2143	0.17204	562.22
2144	0.29933	562.25
2145	0.17541	562.25
2146	0.23858	562.28
2147	0.33152	562.31
2148	0.4015	562.31
2149	0.39367	562.32
2150	0.74564	562.52
2151	0.35548	562.63
2152	0.54859	563.13
2153	0.44435	563.27
2154	0.27032	563.27
2155	0.22599	563.27
2156	0.21361	563.28
2157	0.19907	563.28
2158	0.63969	563.29
2159	0.732	563.29
2160	0.17015	563.31
2161	0.17498	563.31
2162	0.24132	563.31
2163	0.3559	563.33
2164	0.30754	563.33
2165	0.30165	563.33
2166	0.27222	563.35
2167	0.36703	563.36
2168	0.74533	563.52
2169	0.74307	563.54
2170	0.22725	563.81
2171	0.25415	564.24
2172	0.20919	564.27
2173	0.38988	564.29
2174	0.32774	564.29
2175	0.17183	564.29
2176	0.366	564.3
2177	0.52721	564.32
2178	0.74457	564.51
2179	0.74533	564.54
2180	0.67732	565.11
2181	0.19515	565.26
2182	0.22368	565.27
2183	0.30691	565.31
2184	0.31974	565.31
2185	0.74286	565.56
2186	0.27643	565.8
2187	0.32395	566.25
2188	0.18151	566.27
2189	0.22999	566.31
2190	0.29559	566.31
2191	0.20835	566.32
2192	0.17772	566.34
2193	0.7455	566.45
2194	0.72253	567.13
2195	0.28358	567.27
2196	0.34685	567.27
2197	0.73768	568.26
2198	0.152	568.3
2199	0.34875	568.36
2200	0.28042	568.37
2201	0.33089	568.37
2202	0.74564	568.47
2203	0.33594	568.98
2204	0.26083	569.25
2205	0.27979	569.25
2206	0.34328	569.28
2207	0.28042	569.29
2208	0.11528	569.29
2209	0.74147	569.29
2210	0.22936	569.32
2211	0.18856	569.33
2212	0.18382	569.36
2213	0.46437	569.42
