Source=C#
UMCIndex	UMCNET	AlignedMass
7444	0.34504	1048.6
7445	0.26694	1048.6
7446	0.44022	1048.6
7447	0.15778	1049.5
7448	0.13848	1049.5
7449	0.1517	1049.5
7450	0.27329	1049.5
7451	0.24628	1049.5
7452	0.32217	1049.5
7453	0.2587	1049.5
7454	0.11202	1049.5
7455	0.17476	1049.5
7456	0.18701	1049.6
7457	0.28277	1049.6
7458	0.25722	1049.6
7459	0.36884	1049.6
7460	0.13452	1049.6
7461	0.23804	1050.4
7462	0.16989	1050.5
7463	0.22287	1050.5
7464	0.11835	1050.5
7465	0.23155	1050.5
7466	0.1517	1050.5
7467	0.16478	1050.5
7468	0.25589	1050.6
7469	0.22894	1051.4
7470	0.29187	1051.4
7471	0.13713	1051.5
7472	0.24504	1051.5
7473	0.17124	1051.5
7474	0.25681	1051.5
7475	0.18398	1051.5
7476	0.23814	1051.5
7477	0.16262	1051.5
7478	0.24135	1051.5
7479	0.27064	1051.5
7480	0.32004	1051.5
7481	0.36071	1051.6
7482	0.28717	1051.6
7483	0.15356	1051.6
7484	0.22992	1051.6
7485	0.16167	1051.6
7486	0.38452	1051.6
7487	0.2971	1051.6
7488	0.18377	1052.5
7489	0.22433	1052.5
7490	0.23471	1052.5
7491	0.33239	1052.5
7492	0.23804	1052.5
7493	0.31221	1052.5
7494	0.18303	1052.5
7495	0.23359	1052.6
7496	0.22176	1052.6
7497	0.2477	1052.6
7498	0.31653	1052.6
7499	0.26369	1053.5
7500	0.13593	1053.5
7501	0.15356	1053.5
7502	0.34291	1053.5
7503	0.1996	1053.5
7504	0.211	1053.5
7505	0.1709	1053.5
7506	0.23067	1053.5
7507	0.28192	1053.5
7508	0.26844	1053.5
7509	0.22067	1053.5
7510	0.25768	1053.5
7511	0.17872	1053.6
7512	0.44124	1053.6
7513	0.11005	1053.6
7514	0.33974	1053.6
7515	0.15224	1053.6
7516	0.25632	1053.6
7517	0.23281	1053.6
7518	0.35065	1053.6
7519	0.20203	1053.6
7520	0.1888	1053.6
7521	0.30001	1053.6
7522	0.34537	1053.6
7523	0.15888	1053.6
7524	0.21755	1053.7
7525	0.4703	1053.7
7526	0.27532	1054.1
7527	0.28871	1054.5
7528	0.13415	1054.5
7529	0.17094	1054.5
7530	0.18799	1054.5
7531	0.48591	1054.5
7532	0.31811	1054.5
7533	0.28767	1054.5
7534	0.25782	1054.6
7535	0.1338	1054.6
7536	0.12673	1054.6
7537	0.23009	1054.6
7538	0.25652	1054.6
7539	0.20267	1054.6
7540	0.35217	1054.6
7541	0.22146	1054.6
7542	0.23286	1054.6
7543	0.30626	1054.6
7544	0.40434	1054.6
7545	0.31075	1054.6
7546	0.23576	1055.2
7547	0.31564	1055.4
7548	0.23701	1055.5
7549	0.31928	1055.5
7550	0.24401	1055.5
7551	0.22992	1055.5
7552	0.28765	1055.5
7553	0.25231	1055.6
7554	0.18842	1055.6
7555	0.15334	1055.6
7556	0.26132	1055.6
7557	0.44352	1055.6
7558	0.34463	1055.6
7559	0.13028	1055.6
7560	0.13911	1055.6
7561	0.24279	1055.6
7562	0.35789	1055.6
7563	0.14642	1056.5
7564	0.13977	1056.5
7565	0.16556	1056.5
7566	0.43592	1056.5
7567	0.25526	1056.5
7568	0.41744	1056.5
7569	0.26548	1056.5
7570	0.32396	1056.5
7571	0.18799	1056.5
7572	0.25836	1056.5
7573	0.13064	1056.5
7574	0.33152	1056.5
7575	0.13738	1056.6
7576	0.23471	1056.6
7577	0.18383	1056.6
7578	0.20426	1056.6
7579	0.50939	1056.6
7580	0.30349	1056.6
7581	0.33616	1056.6
7582	0.26474	1056.6
7583	0.1825	1056.6
7584	0.26808	1056.6
7585	0.19549	1056.6
7586	0.25852	1056.6
7587	0.41103	1056.6
7588	0.28682	1056.6
7589	0.26873	1056.6
7590	0.28023	1057.5
7591	0.3029	1057.5
7592	0.18814	1057.5
7593	0.38227	1057.5
7594	0.24686	1057.5
7595	0.22427	1057.5
7596	0.18993	1057.5
7597	0.20662	1057.6
7598	0.2751	1057.6
7599	0.39157	1057.6
7600	0.30152	1057.6
7601	0.25737	1057.6
7602	0.18747	1057.6
7603	0.22067	1057.6
7604	0.32144	1057.6
7605	0.27815	1058.5
7606	0.39295	1058.5
7607	0.16352	1058.5
7608	0.16745	1058.5
7609	0.27046	1058.5
7610	0.13157	1058.5
7611	0.18627	1058.5
7612	0.19209	1058.5
7613	0.24815	1058.6
7614	0.32184	1058.6
7615	0.20691	1058.6
7616	0.18203	1058.6
7617	0.13752	1058.6
7618	0.26301	1058.6
7619	0.31378	1058.6
7620	0.26595	1058.6
7621	0.25494	1058.6
7622	0.16565	1058.6
7623	0.14142	1058.6
7624	0.36713	1058.6
7625	0.18684	1058.6
7626	0.23701	1059.5
7627	0.37932	1059.5
7628	0.1703	1059.5
7629	0.29726	1059.5
7630	0.28049	1059.5
7631	0.25042	1059.6
7632	0.16488	1059.6
7633	0.28453	1059.6
7634	0.13139	1059.6
7635	0.11104	1059.6
7636	0.27302	1059.6
7637	0.23744	1059.6
7638	0.41886	1059.6
7639	0.22059	1059.6
7640	0.22894	1059.6
7641	0.29272	1059.6
7642	0.18363	1059.6
7643	0.10538	1059.6
7644	0.30836	1059.6
7645	0.33985	1059.6
7646	0.66254	1059.8
7647	0.22482	1060.5
7648	0.1509	1060.5
7649	0.22227	1060.6
7650	0.31928	1060.6
7651	0.17885	1060.6
7652	0.30327	1060.6
7653	0.33079	1060.6
7654	0.2049	1060.6
7655	0.24412	1060.6
7656	0.34839	1060.6
7657	0.22433	1060.6
7658	0.11835	1060.6
7659	0.38314	1060.6
7660	0.18805	1060.6
7661	0.41744	1060.6
7662	0.13776	1061.5
7663	0.29117	1061.5
7664	0.30368	1061.5
7665	0.18571	1061.5
7666	0.16313	1061.5
7667	0.1769	1061.5
7668	0.37831	1061.5
7669	0.1085	1061.5
7670	0.30497	1061.6
7671	0.23552	1061.6
7672	0.28558	1061.6
7673	0.3439	1061.6
7674	0.24332	1061.6
7675	0.21653	1061.6
7676	0.28385	1061.6
7677	0.26481	1061.6
7678	0.41081	1061.6
7679	0.39617	1061.6
7680	0.23701	1062.5
7681	0.2006	1062.5
7682	0.15051	1062.5
7683	0.23471	1062.5
7684	0.18588	1062.5
7685	0.2268	1062.5
7686	0.21929	1062.5
7687	0.13139	1062.5
7688	0.23292	1062.5
7689	0.24109	1062.5
7690	0.26607	1062.5
7691	0.2506	1062.5
7692	0.29028	1062.5
7693	0.30912	1062.6
7694	0.15993	1062.6
7695	0.18354	1062.6
7696	0.25494	1062.6
7697	0.26151	1062.6
7698	0.29916	1062.6
7699	0.35614	1062.6
7700	0.25953	1062.6
7701	0.20553	1062.6
7702	0.27106	1062.6
7703	0.1992	1063.5
7704	0.31876	1063.5
7705	0.32251	1063.5
7706	0.19137	1063.5
7707	0.28606	1063.5
7708	0.37932	1063.5
7709	0.20873	1063.5
7710	0.1757	1063.5
7711	0.12839	1063.5
7712	0.48486	1063.5
7713	0.21902	1063.5
7714	0.29025	1063.5
7715	0.2781	1063.6
7716	0.23814	1063.6
7717	0.26434	1064.5
7718	0.28558	1064.5
7719	0.18799	1064.5
7720	0.25836	1064.5
7721	0.20231	1064.5
7722	0.2467	1064.5
7723	0.16031	1064.5
7724	0.24791	1064.6
7725	0.16551	1064.6
7726	0.45162	1064.6
7727	0.54874	1064.6
7728	0.1891	1065.5
7729	0.27924	1065.5
7730	0.21805	1065.5
7731	0.18564	1065.5
7732	0.17027	1065.5
7733	0.3309	1065.5
7734	0.27302	1065.5
7735	0.17518	1065.5
7736	0.41438	1065.5
7737	0.3171	1065.6
7738	0.21875	1065.6
7739	0.34575	1065.6
7740	0.18172	1065.6
7741	0.26782	1066.1
7742	0.14547	1066.5
7743	0.28419	1066.5
7744	0.32086	1066.5
7745	0.1582	1066.5
7746	0.21879	1066.5
7747	0.23804	1066.5
7748	0.21849	1066.6
7749	0.53931	1066.6
7750	0.19373	1066.6
7751	0.37028	1066.7
7752	0.14918	1067.5
7753	0.15557	1067.5
7754	0.31117	1067.5
7755	0.23884	1067.5
7756	0.36794	1067.5
7757	0.23181	1067.5
7758	0.27815	1067.6
7759	0.10952	1067.6
7760	0.29359	1067.6
7761	0.2506	1067.6
7762	0.1	1067.6
7763	0.2429	1067.6
7764	0.36905	1067.7
7765	0.41607	1067.7
7766	0.41579	1068.4
7767	0.454	1068.5
7768	0.1237	1068.5
7769	0.29002	1068.5
7770	0.24135	1068.5
7771	0.37352	1068.5
7772	0.22363	1068.6
7773	0.16122	1068.6
7774	0.11945	1068.6
7775	0.29049	1068.6
7776	0.19789	1068.6
7777	0.1703	1068.6
7778	0.25722	1068.6
7779	0.34038	1068.6
7780	0.28362	1068.6
7781	0.33617	1068.6
7782	0.36805	1068.7
7783	0.28682	1068.7
7784	0.26646	1068.7
7785	0.24038	1069.4
7786	0.1766	1069.4
7787	0.11449	1069.5
7788	0.29497	1069.5
7789	0.20312	1069.5
7790	0.19164	1069.5
7791	0.3029	1069.5
7792	0.3412	1069.6
7793	0.31965	1069.6
7794	0.25878	1069.6
7795	0.30001	1069.6
7796	0.31046	1069.6
7797	0.1992	1069.6
7798	0.28682	1069.6
7799	0.30268	1069.6
7800	0.17066	1069.6
7801	0.15708	1069.6
7802	0.32482	1069.6
7803	0.18728	1070.5
7804	0.17111	1070.5
7805	0.12981	1070.6
7806	0.34817	1070.6
7807	0.30993	1070.6
7808	0.22088	1070.6
7809	0.23496	1070.6
7810	0.24496	1070.6
7811	0.25737	1070.6
7812	0.21984	1070.6
7813	0.23634	1070.6
7814	0.26646	1070.6
7815	0.24504	1070.7
7816	0.23272	1071.5
7817	0.20298	1071.5
7818	0.30572	1071.5
7819	0.17204	1071.5
7820	0.19237	1071.5
7821	0.15627	1071.5
7822	0.14429	1071.6
7823	0.21435	1071.5
7824	0.16394	1071.6
7825	0.18227	1071.6
7826	0.18596	1071.6
7827	0.19071	1071.6
7828	0.22803	1071.6
7829	0.20312	1071.6
7830	0.26075	1071.6
7831	0.29272	1071.6
7832	0.13911	1071.6
7833	0.1698	1071.6
7834	0.1888	1071.6
7835	0.36599	1071.6
7836	0.32059	1071.6
7837	0.34142	1072.5
7838	0.20426	1072.5
7839	0.1381	1072.5
7840	0.28692	1072.5
7841	0.18799	1072.5
7842	0.18318	1072.5
7843	0.20873	1072.6
7844	0.31345	1072.5
7845	0.20065	1072.6
7846	0.26251	1072.6
7847	0.24391	1072.6
7848	0.30391	1072.6
7849	0.21891	1072.6
7850	0.36071	1072.6
7851	0.27422	1072.6
7852	0.49369	1072.6
7853	0.23049	1072.6
7854	0.14045	1072.6
7855	0.29076	1072.6
7856	0.23719	1072.6
7857	0.17017	1072.6
7858	0.36351	1072.6
7859	0.41287	1072.6
7860	0.18945	1072.6
7861	0.29979	1072.6
7862	0.26369	1073.5
7863	0.25429	1073.5
7864	0.24135	1073.5
7865	0.39144	1073.5
7866	0.14958	1073.5
7867	0.32728	1073.5
7868	0.10598	1073.5
7869	0.30725	1073.6
7870	0.1338	1073.6
7871	0.20054	1073.6
7872	0.36243	1073.6
7873	0.33485	1073.6
7874	0.30423	1073.6
7875	0.28011	1073.6
7876	0.14226	1073.6
7877	0.29076	1073.6
7878	0.33217	1073.6
7879	0.34291	1073.6
7880	0.28507	1073.6
7881	0.32251	1073.6
7882	0.29315	1074
7883	0.34914	1074.5
7884	0.12194	1074.5
7885	0.2673	1074.5
7886	0.28738	1074.5
7887	0.14335	1074.5
7888	0.29497	1074.5
7889	0.20601	1074.5
7890	0.22291	1074.6
7891	0.30982	1074.6
7892	0.29979	1074.6
7893	0.1338	1074.6
7894	0.37744	1074.6
7895	0.2045	1074.6
7896	0.24686	1074.6
7897	0.23189	1074.6
7898	0.32486	1074.6
7899	0.31455	1074.6
7900	0.13427	1074.6
7901	0.17885	1075.5
7902	0.13577	1075.5
7903	0.26151	1075.5
7904	0.27675	1075.5
7905	0.29453	1075.5
7906	0.16394	1075.5
7907	0.23738	1075.6
7908	0.26019	1075.5
7909	0.13776	1075.6
7910	0.24135	1075.6
7911	0.25826	1075.6
7912	0.29726	1075.6
7913	0.36862	1075.6
7914	0.20421	1075.6
7915	0.21756	1075.6
7916	0.14547	1075.6
7917	0.37852	1075.6
7918	0.3595	1075.6
7919	0.42357	1075.6
7920	0.32206	1075.6
7921	0.10588	1075.6
7922	0.30982	1076.1
7923	0.19115	1076.5
7924	0.41373	1076.5
7925	0.29272	1076.5
7926	0.2622	1076.5
7927	0.32396	1076.6
7928	0.20667	1076.6
7929	0.22128	1076.6
7930	0.35561	1076.6
7931	0.13708	1076.6
7932	0.33801	1076.6
7933	0.14491	1076.6
7934	0.38314	1076.6
7935	0.46576	1076.6
7936	0.24513	1076.6
7937	0.26921	1077.4
7938	0.30544	1077.5
7939	0.14283	1077.5
7940	0.25301	1077.5
7941	0.20873	1077.5
7942	0.14012	1077.5
7943	0.16602	1077.5
7944	0.22602	1077.5
7945	0.2751	1077.5
7946	0.26251	1077.5
7947	0.1678	1077.5
7948	0.21984	1077.6
7949	0.27046	1077.6
7950	0.3798	1077.6
7951	0.37565	1077.6
7952	0.30725	1077.6
7953	0.4093	1077.6
7954	0.22851	1077.6
7955	0.17548	1077.6
7956	0.33756	1077.6
7957	0.31734	1077.6
7958	0.20298	1077.6
7959	0.2916	1077.6
7960	0.33239	1077.6
7961	0.10887	1078.5
7962	0.16454	1078.5
7963	0.27625	1078.5
7964	0.28023	1078.5
7965	0.13066	1078.5
7966	0.23366	1078.6
7967	0.37949	1078.6
7968	0.12194	1078.6
7969	0.40077	1078.6
7970	0.17476	1078.6
7971	0.48421	1078.6
7972	0.33228	1078.6
7973	0.3235	1078.6
7974	0.11232	1078.6
7975	0.14561	1079.5
7976	0.25434	1079.5
7977	0.16352	1079.5
7978	0.28313	1079.5
7979	0.30801	1079.5
7980	0.27658	1079.5
7981	0.23331	1079.6
7982	0.15113	1079.6
7983	0.11695	1079.6
7984	0.22921	1079.6
7985	0.12949	1079.6
7986	0.23004	1079.6
7987	0.11945	1080.5
7988	0.27104	1080.5
7989	0.1085	1080.5
7990	0.22426	1080.5
7991	0.2862	1080.5
7992	0.32206	1080.5
7993	0.23987	1080.5
7994	0.49783	1080.5
7995	0.26646	1080.5
7996	0.27675	1080.5
7997	0.1057	1080.6
7998	0.20203	1080.6
7999	0.21435	1080.6
8000	0.14483	1080.6
8001	0.30109	1080.7
8002	0.23601	1081.5
8003	0.32249	1081.5
8004	0.23998	1081.5
8005	0.26355	1081.5
8006	0.12663	1081.6
8007	0.30497	1081.6
8008	0.18596	1081.6
8009	0.30931	1081.6
8010	0.20259	1081.6
8011	0.25953	1081.6
8012	0.15539	1081.6
8013	0.25589	1081.6
8014	0.37643	1081.7
8015	0.35624	1082.5
8016	0.15557	1082.5
8017	0.30655	1082.5
8018	0.1683	1082.5
8019	0.13802	1082.5
8020	0.17837	1082.5
8021	0.18447	1082.5
8022	0.293	1082.6
8023	0.12999	1082.6
8024	0.28883	1082.6
8025	0.12151	1082.6
8026	0.20271	1082.6
8027	0.10498	1082.6
8028	0.24401	1082.6
8029	0.28757	1082.6
8030	0.34624	1082.7
8031	0.18542	1083.5
8032	0.14604	1083.5
8033	0.18911	1083.5
8034	0.1683	1083.5
8035	0.34537	1083.5
8036	0.29726	1083.5
8037	0.39144	1083.5
8038	0.26883	1083.6
8039	0.29272	1083.6
8040	0.28518	1083.6
8041	0.36373	1083.6
8042	0.36938	1083.6
8043	0.2491	1083.6
8044	0.26198	1083.6
8045	0.20476	1083.6
8046	0.38675	1083.6
8047	0.21391	1083.6
8048	0.22138	1083.6
8049	0.25652	1083.6
8050	0.26883	1084.1
8051	0.16301	1084.5
8052	0.30177	1084.5
8053	0.1085	1084.5
8054	0.16327	1084.5
8055	0.32261	1084.5
8056	0.21328	1084.6
8057	0.14501	1084.6
8058	0.28453	1084.6
8059	0.37546	1084.6
8060	0.26375	1084.6
8061	0.20146	1084.6
8062	0.12038	1084.6
8063	0.27487	1084.6
8064	0.20525	1084.6
8065	0.211	1084.6
8066	0.22138	1084.6
8067	0.25166	1084.6
8068	0.20341	1084.7
8069	0.37006	1085.1
8070	0.14102	1085.5
8071	0.26339	1085.5
8072	0.22236	1085.5
8073	0.15446	1085.6
8074	0.29726	1085.6
8075	0.1864	1085.6
8076	0.19242	1085.6
8077	0.23374	1085.6
8078	0.29497	1085.6
8079	0.30675	1085.6
8080	0.34936	1085.6
8081	0.17837	1085.7
8082	0.24606	1086.4
8083	0.16751	1086.5
8084	0.12693	1086.5
8085	0.32486	1086.5
8086	0.15627	1086.5
8087	0.29162	1086.5
8088	0.25188	1086.5
8089	0.22668	1086.5
8090	0.18617	1086.6
8091	0.13157	1086.6
8092	0.38032	1086.6
8093	0.37665	1086.6
8094	0.26142	1086.6
8095	0.57776	1086.6
8096	0.30503	1086.6
8097	0.24268	1086.6
8098	0.41628	1086.6
8099	0.34514	1087
8100	0.2477	1087.3
8101	0.34041	1087.4
8102	0.12968	1087.5
8103	0.11059	1087.6
8104	0.24424	1087.6
8105	0.34839	1087.6
8106	0.31497	1087.6
8107	0.12663	1087.6
8108	0.47348	1087.6
8109	0.15381	1088.5
8110	0.21021	1088.6
8111	0.11835	1088.5
8112	0.16671	1088.6
8113	0.13721	1088.6
8114	0.35789	1088.6
8115	0.30858	1088.6
8116	0.18623	1088.6
8117	0.24401	1088.6
8118	0.13463	1088.6
8119	0.1396	1088.6
8120	0.33693	1088.6
8121	0.25188	1088.6
8122	0.18114	1088.6
8123	0.12214	1088.6
8124	0.211	1089.4
8125	0.34725	1089.5
8126	0.22088	1089.5
8127	0.2619	1089.5
8128	0.12151	1089.5
8129	0.15223	1089.6
8130	0.36905	1089.5
8131	0.33217	1089.5
8132	0.1367	1089.6
8133	0.35678	1089.6
8134	0.4037	1089.6
8135	0.2006	1089.6
8136	0.28915	1089.6
8137	0.18842	1089.6
8138	0.25652	1089.6
8139	0.22227	1089.6
8140	0.23925	1089.6
8141	0.33942	1089.6
8142	0.39773	1089.6
8143	0.43696	1089.6
8144	0.14729	1090.4
8145	0.1085	1090.5
8146	0.20426	1090.5
8147	0.44673	1090.5
8148	0.37157	1090.5
8149	0.14882	1090.5
8150	0.24072	1090.5
8151	0.24072	1090.6
8152	0.46867	1090.6
8153	0.30749	1090.6
8154	0.29769	1090.6
8155	0.24105	1090.6
8156	0.24725	1090.6
8157	0.17119	1090.6
8158	0.26646	1090.6
8159	0.38152	1090.6
8160	0.27944	1090.6
8161	0.12938	1091.5
8162	0.094649	1091.5
8163	0.17264	1091.5
8164	0.20947	1091.5
8165	0.26548	1091.5
8166	0.33539	1091.5
8167	0.15539	1091.5
8168	0.20574	1091.5
8169	0.31243	1091.6
8170	0.31789	1091.6
8171	0.28212	1091.6
8172	0.2971	1091.6
8173	0.25864	1091.6
8174	0.33474	1091.6
8175	0.29209	1091.6
8176	0.28442	1091.6
8177	0.2477	1091.6
8178	0.39336	1091.6
8179	0.2506	1091.6
8180	0.3309	1091.7
8181	0.33257	1092.1
8182	0.19882	1092.4
8183	0.21087	1092.5
8184	0.18551	1092.5
8185	0.2491	1092.5
8186	0.39433	1092.5
8187	0.23301	1092.6
8188	0.21464	1092.6
8189	0.38842	1092.6
8190	0.11505	1092.6
8191	0.24513	1092.6
8192	0.34283	1092.6
8193	0.31975	1092.6
8194	0.1588	1092.6
8195	0.26151	1092.6
8196	0.31368	1092.6
8197	0.22227	1093.5
8198	0.16602	1093.5
8199	0.1338	1093.5
8200	0.28518	1093.5
8201	0.18481	1093.5
8202	0.18988	1093.5
8203	0.33295	1093.6
8204	0.23865	1093.6
8205	0.30725	1093.6
8206	0.26992	1093.6
8207	0.26132	1093.6
8208	0.39585	1093.6
8209	0.25801	1093.6
8210	0.26464	1093.6
8211	0.34323	1094.1
8212	0.24279	1094.5
8213	0.1085	1094.5
8214	0.22668	1094.5
8215	0.19518	1094.5
8216	0.26209	1094.5
8217	0.16011	1094.5
8218	0.36916	1094.5
8219	0.33321	1094.6
8220	0.34514	1094.6
8221	0.24628	1094.6
8222	0.20562	1094.6
8223	0.34248	1094.6
8224	0.16211	1094.6
8225	0.43168	1094.7
8226	0.22668	1095.1
8227	0.20416	1095.5
8228	0.2322	1095.6
8229	0.16817	1095.6
8230	0.38152	1095.6
8231	0.24378	1095.6
8232	0.13697	1095.6
8233	0.20009	1095.6
8234	0.37244	1095.6
8235	0.22399	1095.6
8236	0.29002	1095.6
8237	0.36704	1095.6
8238	0.23259	1095.6
8239	0.18535	1095.6
8240	0.25817	1095.7
8241	0.30633	1096
8242	0.21489	1096.5
8243	0.10952	1096.5
8244	0.29453	1096.5
8245	0.17383	1096.5
8246	0.10852	1096.6
8247	0.28819	1096.5
8248	0.27046	1096.6
8249	0.18799	1096.6
8250	0.2005	1096.6
8251	0.34504	1096.6
8252	0.24412	1096.6
8253	0.16255	1096.6
8254	0.38034	1096.7
8255	0.20426	1097.5
8256	0.23491	1097.5
8257	0.33485	1097.5
8258	0.39157	1097.5
8259	0.3029	1097.5
8260	0.27214	1097.5
8261	0.15768	1097.6
8262	0.24135	1097.6
8263	0.2506	1097.6
8264	0.4432	1097.6
8265	0.39671	1097.6
8266	0.26043	1097.6
8267	0.43128	1097.6
8268	0.28302	1097.6
8269	0.18564	1097.6
8270	0.15224	1097.6
8271	0.16079	1097.6
8272	0.13848	1097.6
8273	0.16906	1097.6
8274	0.27139	1098.5
8275	0.22227	1098.5
8276	0.25696	1098.5
8277	0.23408	1098.5
8278	0.2467	1098.5
8279	0.28765	1098.5
8280	0.19164	1098.5
8281	0.25702	1098.5
8282	0.24105	1098.6
8283	0.13588	1098.6
8284	0.28915	1098.6
8285	0.28296	1098.6
8286	0.21805	1098.6
8287	0.22803	1098.6
8288	0.37028	1098.6
8289	0.26686	1098.6
8290	0.33206	1098.6
8291	0.31175	1098.6
8292	0.27309	1098.6
8293	0.32417	1098.6
8294	0.15649	1098.7
8295	0.25559	1098.7
8296	0.2197	1099.5
8297	0.13661	1099.5
8298	0.22227	1099.5
8299	0.33133	1099.5
8300	0.18799	1099.5
8301	0.2232	1099.6
8302	0.26336	1099.6
8303	0.24038	1099.6
8304	0.20106	1099.6
8305	0.26548	1099.6
8306	0.20667	1099.6
8307	0.14429	1099.6
8308	0.34525	1099.6
8309	0.24166	1099.6
8310	0.31117	1099.6
8311	0.34038	1099.6
8312	0.41373	1099.6
8313	0.24485	1099.6
8314	0.36492	1099.6
8315	0.16906	1099.7
8316	0.4335	1099.7
8317	0.33436	1100.4
8318	0.15649	1100.5
8319	0.29197	1100.5
8320	0.33379	1100.5
8321	0.3464	1100.5
8322	0.18769	1100.5
8323	0.16551	1100.6
8324	0.32562	1100.6
8325	0.25927	1100.6
8326	0.14913	1100.6
8327	0.36308	1100.6
8328	0.19232	1100.6
8329	0.27603	1100.6
8330	0.28442	1100.6
8331	0.2628	1100.6
8332	0.29478	1100.6
8333	0.30684	1100.6
8334	0.38431	1100.6
8335	0.13665	1100.6
8336	0.23155	1100.6
8337	0.2144	1100.6
8338	0.11945	1100.6
8339	0.20375	1100.6
8340	0.28327	1100.6
8341	0.32881	1100.6
8342	0.25399	1100.6
8343	0.23793	1100.6
8344	0.30889	1100.6
8345	0.43717	1100.6
8346	0.35689	1100.6
8347	0.29151	1100.6
8348	0.2496	1100.6
8349	0.23165	1101.5
8350	0.21898	1101.5
8351	0.35624	1101.5
8352	0.325	1101.6
8353	0.33496	1101.6
8354	0.22324	1101.6
8355	0.13319	1101.6
8356	0.14717	1101.6
8357	0.10183	1101.6
8358	0.2942	1101.6
8359	0.38409	1101.6
8360	0.13793	1101.6
8361	0.22067	1101.6
8362	0.32955	1101.6
8363	0.18324	1101.6
8364	0.34452	1101.6
8365	0.41744	1101.6
8366	0.32109	1101.6
8367	0.28738	1101.6
8368	0.39617	1101.7
8369	0.28485	1101.7
8370	0.13535	1102.5
8371	0.45011	1102.5
8372	0.2491	1102.5
8373	0.16448	1102.5
8374	0.15893	1102.6
8375	0.16987	1102.6
8376	0.30001	1102.6
8377	0.13738	1102.6
8378	0.22427	1102.6
8379	0.41276	1102.6
8380	0.13599	1102.6
8381	0.11715	1102.6
8382	0.26597	1102.6
8383	0.28464	1102.7
8384	0.20453	1103.4
8385	0.36895	1103.5
8386	0.13588	1103.5
8387	0.18242	1103.5
8388	0.29522	1103.6
8389	0.32067	1103.6
8390	0.16613	1103.6
8391	0.22067	1103.6
8392	0.11272	1103.6
8393	0.37643	1103.6
8394	0.28246	1103.6
8395	0.34237	1103.6
8396	0.211	1103.6
8397	0.24391	1103.6
8398	0.40413	1103.6
8399	0.33196	1103.6
8400	0.20226	1103.6
8401	0.38777	1103.6
8402	0.27025	1103.6
8403	0.3999	1103.6
8404	0.30349	1103.6
8405	0.23204	1103.6
8406	0.20597	1103.7
8407	0.28419	1104.4
8408	0.25188	1104.5
8409	0.211	1104.5
8410	0.27615	1104.5
8411	0.20601	1104.5
8412	0.33877	1104.5
8413	0.359	1104.5
8414	0.26056	1104.6
8415	0.30572	1104.6
8416	0.36512	1104.6
8417	0.33704	1104.6
8418	0.14256	1104.6
8419	0.31876	1104.6
8420	0.30327	1104.6
8421	0.28816	1104.6
8422	0.19246	1104.6
8423	0.10703	1104.6
8424	0.37157	1104.6
8425	0.31344	1104.6
8426	0.30801	1104.6
8427	0.23004	1104.6
8428	0.41842	1104.7
8429	0.33393	1104.7
8430	0.16551	1105.5
8431	0.2673	1105.5
8432	0.19576	1105.5
8433	0.35889	1105.5
8434	0.18705	1105.6
8435	0.15434	1105.6
8436	0.3177	1105.6
8437	0.4093	1105.6
8438	0.24439	1105.6
8439	0.16989	1105.6
8440	0.34747	1105.6
8441	0.11117	1105.6
8442	0.40098	1105.6
8443	0.33321	1105.6
8444	0.31388	1105.6
8445	0.33059	1105.6
8446	0.23105	1105.6
8447	0.26817	1105.6
8448	0.25708	1105.7
8449	0.36663	1105.7
8450	0.25301	1106
8451	0.25188	1106.5
8452	0.27278	1106.5
8453	0.13805	1106.5
8454	0.13926	1106.5
8455	0.31253	1106.5
8456	0.24057	1106.5
8457	0.18447	1106.5
8458	0.24026	1106.5
8459	0.26464	1106.5
8460	0.3903	1106.5
8461	0.24057	1106.6
8462	0.22236	1106.6
8463	0.15051	1106.6
8464	0.17216	1106.6
8465	0.24057	1106.6
8466	0.29565	1106.6
8467	0.3236	1106.6
8468	0.38842	1106.6
8469	0.13255	1106.6
8470	0.31664	1106.6
8471	0.31199	1106.6
8472	0.26646	1106.6
8473	0.21886	1106.6
8474	0.36713	1106.6
8475	0.60938	1106.7
8476	0.30684	1106.7
8477	0.33572	1106.7
8478	0.39947	1107.1
8479	0.11132	1107.5
8480	0.15575	1107.5
8481	0.14483	1107.5
8482	0.18389	1107.5
8483	0.17748	1107.5
8484	0.25976	1107.5
8485	0.27003	1107.5
8486	0.16434	1107.6
8487	0.15223	1107.6
8488	0.30877	1107.6
8489	0.1703	1107.6
8490	0.21849	1107.6
8491	0.28041	1107.6
8492	0.16157	1107.6
8493	0.44387	1107.6
8494	0.15288	1107.6
8495	0.50852	1107.6
8496	0.30942	1107.6
8497	0.36777	1107.6
8498	0.24268	1108.5
8499	0.10982	1108.5
8500	0.24176	1108.6
8501	0.13911	1108.6
8502	0.21328	1108.6
8503	0.33321	1108.6
8504	0.38863	1108.6
8505	0.34237	1108.6
